commute,day_of_week,year,month,day,hour,minute,orig_lat,orig_lng,dest_lat,dest_lng,orig,dest
evening,Wednesday,2023,9,20,17,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,17,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,17,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,17,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,17,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,17,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,17,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,17,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,17,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,17,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,17,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,17,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,18,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,19,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,20,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,20,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,20,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,20,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,20,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,20,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Wednesday,2023,9,20,20,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,17,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,18,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,19,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,20,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,20,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,20,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,20,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,20,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,20,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Thursday,2023,9,21,20,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,17,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,18,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,19,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,20,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,20,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,20,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,20,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,20,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,20,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Friday,2023,9,22,20,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,17,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,18,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,35,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,40,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,45,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,50,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,19,55,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,20,0,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,20,5,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,20,10,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,20,15,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,20,20,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,20,25,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
evening,Saturday,2023,9,23,20,30,43.84774985,-79.33050874,43.59229605,-79.66901886,8133 Warden Ave East,Mavis & Eglinton
